symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
SWIR	Sierra Wireless, Inc.	14.35	$459.75M	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/swir
SIFY	Sify Technologies Limited	1.1167	$199.37M	n/a	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/sify
SIGM	Sigma Designs, Inc.	7.68	$284.15M	1986	Technology	Semiconductors	http://www.nasdaq.com/symbol/sigm
SBNY	Signature Bank	122.09	$6.55B	2004	Finance	Major Banks	http://www.nasdaq.com/symbol/sbny
SBNYW	Signature Bank	88.99	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sbnyw
SLGN	Silgan Holdings Inc.	49.07	$2.97B	1997	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/slgn
SILC	Silicom Ltd	40.53	$297.76M	n/a	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/silc
SGI	Silicon Graphics International Corp	7.75	$281.15M	n/a	Technology	Computer Manufacturing	http://www.nasdaq.com/symbol/sgi
SLAB	Silicon Laboratories, Inc.	57.94	$2.41B	2000	Technology	Semiconductors	http://www.nasdaq.com/symbol/slab
SIMO	Silicon Motion Technology Corporation	53.53	$1.87B	2005	Technology	Semiconductors	http://www.nasdaq.com/symbol/simo
SPIL	Siliconware Precision Industries Company, Ltd.	7.32	$4.56B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/spil
SRAQ	Silver Run Acquisition Corporation	12.81	$800.63M	2016	Finance	Business Services	http://www.nasdaq.com/symbol/sraq
SRAQU	Silver Run Acquisition Corporation	14.8	$925M	2016	Finance	Business Services	http://www.nasdaq.com/symbol/sraqu
SRAQW	Silver Run Acquisition Corporation	5.06	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/sraqw
SSRI	Silver Standard Resources Inc.	12.75	$1.52B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/ssri
SFNC	Simmons First National Corporation	50	$1.52B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sfnc
SINA	Sina Corporation	81.88	$5.72B	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/sina
SBGI	Sinclair Broadcast Group, Inc.	29.33	$2.77B	1995	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/sbgi
SVA	Sinovac Biotech, Ltd.	5.895	$335.46M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sva
SIRI	Sirius XM Holdings Inc.	4.18	$20.39B	n/a	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/siri
SRVA	SIRVA, Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/srva
SZMK	Sizmek Inc.	3.89	$113.36M	n/a	Consumer Services	Advertising	http://www.nasdaq.com/symbol/szmk
SKUL	Skullcandy, Inc.	6.32	$181.68M	2011	Consumer Non-Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/skul
SKYW	SkyWest, Inc.	28.68	$1.48B	1986	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/skyw
SWKS	Skyworks Solutions, Inc.	74.62	$13.99B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/swks
ISM	SLM Corporation	24.883	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/ism
JSM	SLM Corporation	24.05	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/jsm
OSM	SLM Corporation	24.95	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/osm
SLM	SLM Corporation	7.39	$3.16B	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/slm
SLMAP	SLM Corporation	50.39	$166.29M	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/slmap
SLMBP	SLM Corporation	50.18	$200.72M	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/slmbp
SMT	SMART Technologies Inc.	4.5	$55.09M	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/smt
SWHC	Smith & Wesson Holding Corporation	27.69	$1.55B	n/a	Capital Goods	Ordnance And Accessories	http://www.nasdaq.com/symbol/swhc
LNCE	Snyder&#39;s-Lance, Inc.	35.4	$3.4B	n/a	Consumer Non-Durables	Specialty Foods	http://www.nasdaq.com/symbol/lnce
SODA	SodaStream International Ltd.	28.01	$591.13M	2010	Consumer Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/soda
SOHU	Sohu.com Inc.	41.61	$1.61B	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/sohu
SLRC	Solar Capital Ltd.	20.57	$869.05M	2010	n/a	n/a	http://www.nasdaq.com/symbol/slrc
SUNS	Solar Senior Capital Ltd.	16.99	$195.95M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/suns
SCTY	SolarCity Corporation	18.48	$1.85B	2012	Basic Industries	Engineering & Construction	http://www.nasdaq.com/symbol/scty
SEDG	SolarEdge Technologies, Inc.	17.32	$708.36M	2015	Technology	Semiconductors	http://www.nasdaq.com/symbol/sedg
SONC	Sonic Corp.	27.95	$1.33B	1991	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/sonc
SONS	Sonus Networks, Inc.	8.78	$433.66M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/sons
SPHS	Sophiris Bio, Inc.	3.11	$70.34M	2013	n/a	n/a	http://www.nasdaq.com/symbol/sphs
SOHOB	Sotherly Hotels Inc.	26.18	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sohob
SOHOL	Sotherly Hotels LP	25.69	n/a	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/sohol
SOHOM	Sotherly Hotels LP	25.75	n/a	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/sohom
SSB	South State Corporation	76.94	$1.86B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ssb
SBSI	Southside Bancshares, Inc.	32.8	$861.04M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sbsi
OKSB	Southwest Bancorp, Inc.	19.88	$371.54M	1993	Finance	Major Banks	http://www.nasdaq.com/symbol/oksb
SP	SP Plus Corporation	25.43	$568.53M	n/a	Consumer Services	Rental/Leasing Companies	http://www.nasdaq.com/symbol/sp
SBSA	Spanish Broadcasting System, Inc.	3.21	$20.89M	1999	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/sbsa
SPKE	Spark Energy, Inc.	29.72	$437.42M	2014	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/spke
ONCE	Spark Therapeutics, Inc.	58.14	$1.78B	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/once
SPAR	Spartan Motors, Inc.	9.79	$337.08M	n/a	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/spar
SPTN	SpartanNash Company	n/a	n/a	n/a	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/sptn
DWFI	SPDR Dorsey Wright Fixed Income Allocation ETF	25.72	$17.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dwfi
SPPI	Spectrum Pharmaceuticals, Inc.	5.24	$420.34M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sppi
ANY	Sphere 3D Corp.	0.63	$32.15M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/any
SPI	SPI Energy Co., Ltd.	2.58	$164.88M	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/spi
SAVE	Spirit Airlines, Inc.	39.81	$2.79B	2011	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/save
SPLK	Splunk Inc.	59.39	$7.89B	2012	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/splk
SPOK	Spok Holdings, Inc.	16.62	$341.48M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/spok
SPWH	Sportsman&#39;s Warehouse Holdings, Inc.	n/a	n/a	2014	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/spwh
FUND	Sprott Focus Trust, Inc.	6.99	$164.84M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fund
SFM	Sprouts Farmers Market, Inc.	22.71	$3.37B	2013	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/sfm
SPSC	SPS Commerce, Inc.	67.73	$1.15B	2010	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/spsc
SSNC	SS&C Technologies Holdings, Inc.	33.51	$6.74B	2010	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ssnc
STMP	Stamps.com Inc.	99.61	$1.72B	1999	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/stmp
STLY	Stanley Furniture Company, Inc.	1.86	$27.4M	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/stly
SPLS	Staples, Inc.	8.56	$5.57B	1989	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/spls
SBLK	Star Bulk Carriers Corp.	4.11	$180.1M	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sblk
SBLKL	Star Bulk Carriers Corp.	19.9	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sblkl
SBUX	Starbucks Corporation	56.18	$82.39B	1992	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/sbux
STRZA	Starz	30.84	$2.99B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/strza
STRZB	Starz	32.3	$3.14B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/strzb
STFC	State Auto Financial Corporation	23.77	$990.66M	1991	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/stfc
SNC	State National Companies, Inc.	10.41	$440.72M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/snc
GASS	StealthGas, Inc.	3.68	$149.11M	2005	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/gass
STLD	Steel Dynamics, Inc.	24.32	$5.93B	1996	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/stld
SMRT	Stein Mart, Inc.	8.08	$374.63M	1992	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/smrt
STLRU	Stellar Acquisition III Inc.	9.9793	n/a	2016	n/a	n/a	http://www.nasdaq.com/symbol/stlru
SRCL	Stericycle, Inc.	84.15	$7.16B	1996	Basic Industries	Environmental Services	http://www.nasdaq.com/symbol/srcl
SRCLP	Stericycle, Inc.	68.82	n/a	n/a	Basic Industries	Environmental Services	http://www.nasdaq.com/symbol/srclp
STRL	Sterling Construction Company Inc	6.74	$168.52M	n/a	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/strl
SHOO	Steven Madden, Ltd.	34.84	$2.13B	1993	Consumer Non-Durables	Shoe Manufacturing	http://www.nasdaq.com/symbol/shoo
SYBT	Stock Yards Bancorp, Inc.	31.97	$719.76M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sybt
BANX	StoneCastle Financial Corp	18.49	$120.63M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/banx
SGBK	Stonegate Bank	32.67	$413.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sgbk
SSYS	Stratasys, Ltd.	21.93	$1.15B	1994	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/ssys
STRS	Stratus Properties, Inc.	19.35	$156.58M	n/a	Consumer Services	Homebuilding	http://www.nasdaq.com/symbol/strs
STRA	Strayer Education, Inc.	48.56	$538.74M	1996	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/stra
SBBP	Strongbridge Biopharma plc	4.9	$103.91M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sbbp
STB	Student Transportation Inc	5.6292	$517.34M	n/a	Transportation	Other Transportation	http://www.nasdaq.com/symbol/stb
SCMP	Sucampo Pharmaceuticals, Inc.	11.1	$508.61M	2007	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/scmp
SNBC	Sun Bancorp, Inc.	22.81	$430.58M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/snbc
SNHY	Sun Hydraulics Corporation	31.03	$835.39M	1997	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/snhy
SEMI	SunEdison Semiconductor Limited	11.5	$487.25M	2014	Technology	Semiconductors	http://www.nasdaq.com/symbol/semi
STKL	SunOpta, Inc.	6.54	$559.79M	n/a	Consumer Services	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/stkl
SPWR	SunPower Corporation	n/a	n/a	2005	Technology	Semiconductors	http://www.nasdaq.com/symbol/spwr
RUN	Sunrun Inc.	6.12	$630.81M	2015	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/run
SMCI	Super Micro Computer, Inc.	22.15	$1.08B	2007	Technology	Computer Manufacturing	http://www.nasdaq.com/symbol/smci
SGRY	Surgery Partners, Inc.	20.04	$972.55M	2015	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/sgry
SCAI	Surgical Care Affiliates, Inc.	42.78	$1.72B	2013	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/scai
SRDX	SurModics, Inc.	29.48	$384.59M	1998	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/srdx
SIVB	SVB Financial Group	111.68	$5.81B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sivb
SIVBO	SVB Financial Group	26.59	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sivbo
SYKE	Sykes Enterprises, Incorporated	29.6	$1.27B	1996	Technology	EDP Services	http://www.nasdaq.com/symbol/syke
SYMC	Symantec Corporation	24.28	$14.95B	1989	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/symc
SYNA	Synaptics Incorporated	58.42	$2.03B	2002	Technology	EDP Services	http://www.nasdaq.com/symbol/syna
SNCR	Synchronoss Technologies, Inc.	43.24	$1.95B	2006	Technology	EDP Services	http://www.nasdaq.com/symbol/sncr
SNDX	Syndax Pharmaceuticals, Inc.	14.01	$249.13M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sndx
SGYP	Synergy Pharmaceuticals, Inc.	4.77	$855.96M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sgyp
SGYPW	Synergy Pharmaceuticals, Inc.	0.4701	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sgypw
ELOS	Syneron Medical Ltd.	6.52	$229.99M	2004	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/elos
SNPS	Synopsys, Inc.	59.67	$9.03B	1992	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/snps
SYNT	Syntel, Inc.	44.01	$3.7B	1997	Technology	EDP Services	http://www.nasdaq.com/symbol/synt
SYUT	Synutra International, Inc.	3.92	$222.23M	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/syut
SYRS	Syros Pharmaceuticals, Inc.	12.658	$295.87M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/syrs
TROW	T. Rowe Price Group, Inc.	69.27	$17.22B	1986	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/trow
TAIT	Taitron Components Incorporated	1.18	$6.53M	1995	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/tait
TTWO	Take-Two Interactive Software, Inc.	44.7	$3.84B	1997	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ttwo
TNGO	Tangoe, Inc.	9.82	$387.21M	2011	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tngo
TEDU	Tarena International, Inc.	13.51	$754.67M	2014	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/tedu
TASR	TASER International, Inc.	26.57	$1.39B	n/a	Capital Goods	Ordnance And Accessories	http://www.nasdaq.com/symbol/tasr
TCPC	TCP Capital Corp.	16.55	$839.17M	2012	n/a	n/a	http://www.nasdaq.com/symbol/tcpc
AMTD	TD Ameritrade Holding Corporation	32.72	$17.22B	1997	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/amtd
TECD	Tech Data Corporation	73.33	$2.58B	1986	Technology	Retail: Computer Software & Peripheral Equipment	http://www.nasdaq.com/symbol/tecd
TNAV	TeleNav, Inc.	5.92	$252.83M	2010	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/tnav
TTEC	TeleTech Holdings, Inc.	28.77	$1.36B	1996	Technology	Professional Services	http://www.nasdaq.com/symbol/ttec
TLGT	Teligent, Inc.	7.45	$395.56M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tlgt
GLBL	TerraForm Global, Inc.	3.795	$675.71M	2015	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/glbl
TERP	TerraForm Power, Inc.	13.24	$1.86B	2014	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/terp
TRTL	Terrapin 3 Acquisition Corporation	9.91	$151.2M	2014	Finance	Business Services	http://www.nasdaq.com/symbol/trtl
TRTLU	Terrapin 3 Acquisition Corporation	10.06	$186.11M	2014	Finance	Business Services	http://www.nasdaq.com/symbol/trtlu
TRTLW	Terrapin 3 Acquisition Corporation	0.22	n/a	2014	Finance	Business Services	http://www.nasdaq.com/symbol/trtlw
TVIA	TerraVia Holdings, Inc.	2.75	$234.35M	2011	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/tvia
TBNK	Territorial Bancorp Inc.	28.94	$279.65M	2009	Finance	Savings Institutions	http://www.nasdaq.com/symbol/tbnk
TSRO	TESARO, Inc.	84.87	$4.36B	2012	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tsro
TESO	Tesco Corporation	7.1	$329.47M	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/teso
TSLA	Tesla Motors, Inc.	197.78	$29.41B	2010	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/tsla
TESS	TESSCO Technologies Incorporated	12.57	$104.45M	1994	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/tess
TSRA	Tessera Technologies, Inc.	33.79	$1.64B	2003	Technology	Semiconductors	http://www.nasdaq.com/symbol/tsra
TTEK	Tetra Tech, Inc.	36.05	$2.07B	1991	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/ttek
TTPH	Tetraphase Pharmaceuticals, Inc.	3.72	$136.52M	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/ttph
TCBI	Texas Capital Bancshares, Inc.	53.5	$2.46B	2003	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbi
TCBIL	Texas Capital Bancshares, Inc.	25.34	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbil
TCBIP	Texas Capital Bancshares, Inc.	26.27	$157.62M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbip
TCBIW	Texas Capital Bancshares, Inc.	37.61	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbiw
TXN	Texas Instruments Incorporated	69.68	$69.9B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/txn
TXRH	Texas Roadhouse, Inc.	44.42	$3.13B	2004	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/txrh
TFSL	TFS Financial Corporation	18.11	$5.17B	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/tfsl
ABCO	The Advisory Board Company	42.22	$1.7B	2001	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/abco
ANDE	The Andersons, Inc.	38.3	$1.08B	n/a	Consumer Services	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/ande
TBBK	The Bancorp, Inc.	6.19	$234.88M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tbbk
BONT	The Bon-Ton Stores, Inc.	1.7	$36.66M	1991	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/bont
CG	The Carlyle Group L.P.	15.54	$5.04B	2012	Finance	Investment Managers	http://www.nasdaq.com/symbol/cg
CAKE	The Cheesecake Factory Incorporated	51.28	$2.47B	1992	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/cake
CHEF	The Chefs&#39; Warehouse, Inc.	11.67	$306.13M	2011	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/chef
DSGX	The Descartes Systems Group Inc.	21.91	$1.66B	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/dsgx
ENSG	The Ensign Group, Inc.	19.4	$979.34M	2007	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/ensg
XONE	The ExOne Company	13.44	$215.95M	2013	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/xone
FINL	The Finish Line, Inc.	24.27	$1.01B	1992	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/finl
GT	The Goodyear Tire & Rubber Company	29.73	$7.8B	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/gt
HABT	The Habit Restaurants, Inc.	15.53	$403.94M	2014	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/habt
HCKT	The Hackett Group, Inc.	16.63	$474.92M	n/a	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/hckt
HAIN	The Hain Celestial Group, Inc.	36.65	$3.79B	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/hain
FITS	The Health and Fitness ETF	26.93	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fits
CUBA	The Herzfeld Caribbean Basin Fund, Inc.	6.35	$38.95M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cuba
KEYW	The KEYW Holding Corporation	10.09	$413.24M	2010	Technology	EDP Services	http://www.nasdaq.com/symbol/keyw
KHC	The Kraft Heinz Company	89.61	$109.11B	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/khc
OLD	The Long-Term Care ETF	26.9	$2.69M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/old
MDCO	The Medicines Company	38.31	$2.7B	2000	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mdco
MIK	The Michaels Companies, Inc.	24.41	$5.02B	2014	Consumer Services	Recreational Products/Toys	http://www.nasdaq.com/symbol/mik
MIDD	The Middleby Corporation	128.74	$7.41B	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/midd
NAVG	The Navigators Group, Inc.	95.7	$1.39B	1986	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/navg
SLIM	The Obesity ETF	24.55	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/slim
ORG	The Organics ETF	25.37	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/org
PCLN	The Priceline Group Inc. 	1422.85	$70.33B	1999	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/pcln
PRSC	The Providence Service Corporation	46.57	$675.22M	2003	Consumer Services	Transportation Services	http://www.nasdaq.com/symbol/prsc
BITE	The Restaurant ETF	26.271	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bite
RMR	The RMR Group Inc.	38.8	$1.2B	n/a	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/rmr
SPNC	The Spectranetics Corporation	24.86	$1.07B	1992	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/spnc
ULTI	The Ultimate Software Group, Inc.	213.21	$6.17B	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ulti
YORW	The York Water Company	28.5	$366.78M	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/yorw
NCTY	The9 Limited	1.8301	$68.23M	2004	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ncty
TCRD	THL Credit, Inc.	10.21	$338.66M	2010	n/a	n/a	http://www.nasdaq.com/symbol/tcrd
TICC	TICC Capital Corp.	6.19	$318.66M	2003	n/a	n/a	http://www.nasdaq.com/symbol/ticc
TTS	Tile Shop Hldgs, Inc.	16.38	$843.85M	n/a	Consumer Services	Home Furnishings	http://www.nasdaq.com/symbol/tts
TIL	Till Capital Ltd.	4.41	$15.12M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/til
TIPT	Tiptree Financial Inc.	5.6	$240.37M	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/tipt
TITN	Titan Machinery Inc.	11.03	$238.11M	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/titn
TIVO	TiVo Inc.	11.02	$1.11B	1999	Consumer Services	Television Services	http://www.nasdaq.com/symbol/tivo
TMUS	T-Mobile US, Inc.	47.29	$38.91B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/tmus
TMUSP	T-Mobile US, Inc.	78.725	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/tmusp
TSEM	Tower Semiconductor Ltd.	15.98	$1.38B	1994	Technology	Semiconductors	http://www.nasdaq.com/symbol/tsem
TOWN	Towne Bank	23.94	$1.24B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/town
TSCO	Tractor Supply Company	85.06	$11.37B	1994	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/tsco
TGA	Transglobe Energy Corp	1.9	$137.19M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/tga
TA	TravelCenters of America LLC	6.91	$268.47M	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/ta
TANNI	TravelCenters of America LLC	25.708	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/tanni
TANNL	TravelCenters of America LLC	25.36	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/tannl
TANNZ	TravelCenters of America LLC	25.5499	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/tannz
TZOO	Travelzoo Inc.	12.81	$177.36M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/tzoo
TRVN	Trevena, Inc.	6.75	$352.2M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/trvn
TCBK	TriCo Bancshares	27.13	$619.17M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbk
TRIL	Trillium Therapeutics Inc.	12.66	$98.94M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tril
TRS	TriMas Corporation	19.5	$886.54M	2007	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/trs
TRMB	Trimble Navigation Limited	27.43	$6.83B	1990	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/trmb
TRIB	Trinity Biotech plc	13.36	$320.11M	1992	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/trib
TRIP	TripAdvisor, Inc.	61.2	$8.91B	n/a	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/trip
TSC	TriState Capital Holdings, Inc.	15.44	$435.64M	2013	Finance	Major Banks	http://www.nasdaq.com/symbol/tsc
TBK	Triumph Bancorp, Inc.	18.94	$342.96M	2014	Finance	Major Banks	http://www.nasdaq.com/symbol/tbk
TRUE	TrueCar, Inc.	9.67	$818.14M	2014	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/true
